gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	updown	symbol	genename	ensembl	refseq	entrezid	GO
344	FBgn0265182	6303.6175930063	0.24456327028686	0.0623280150348123	3.92380970499804	8.71595914853603e-05	0.00677639570909674	1	CG44247	uncharacterized protein	FBgn0265182	NM_138130	19835727	GO:0003674|GO:0005575|GO:0008150|GO:0016021
345	FBgn0265356	4200.99322530785	0.384092992672799	0.0756578329652026	5.07671152634593	3.8402323367285e-07	0.000110137863417373	1	tn	thin	FBgn0265356	NM_001144235	37190	GO:0000209|GO:0004842|GO:0006941|GO:0008270|GO:0008345|GO:0016567|GO:0017148|GO:0030018|GO:0030239|GO:0030371|GO:0043161|GO:0045821|GO:0046716|GO:0046872|GO:0055001|GO:0061630|GO:2000284
346	FBgn0265422	14.800079480632	-1.76786338200036	0.487235962850659	-3.62835159304983	0.000285236638506532	0.015368901954596	-1	lncRNA:CR44334	long non-coding RNA:CR44334	FBgn0265422	NR_125096	19835278	NA
347	FBgn0265512	5180.16875893938	0.214950875259377	0.0585099394469978	3.67374974732446	0.00023901683333437	0.0137100055600594	1	mlt	mulet	FBgn0265512	NM_001273924	36072	GO:0000226|GO:0005737|GO:0005930|GO:0007021|GO:0007023|GO:0007291|GO:0031117|GO:0043014
348	FBgn0265623	2406.94614437501	0.226011763924377	0.071493883224207	3.16127413607674	0.00157080587630641	0.0459701148290487	1	Su(z)2	Suppressor of zeste 2	FBgn0265623	NM_001169663	36432	GO:0000122|GO:0003677|GO:0005634|GO:0008270|GO:0031062|GO:0031507|GO:0035102|GO:0036353|GO:0046872|GO:1990841
349	FBgn0265810	1711.25684151512	-0.368631410983235	0.0725512717413067	-5.08097793650881	3.75496734450357e-07	0.000110137863417373	-1	asRNA:CR44599	antisense RNA:CR44599	FBgn0265810	NR_124233	19835574	NA
350	FBgn0265901	2010.02372888956	-0.209862198725431	0.0657845032136148	-3.19014643986849	0.0014220071851905	0.0434303400887525	-1	asRNA:CR44690	antisense RNA:CR44690	FBgn0265901	NR_123777	19835588	NA
351	FBgn0266005	337.835099151979	0.297517458590971	0.0951806942198419	3.12581727869924	0.00177311684760626	0.0496395792520746	1	lncRNA:CR44779	long non-coding RNA:CR44779	FBgn0266005	NR_123768	19835701	NA
352	FBgn0266325	1147.48024776079	0.294633393756352	0.084296769048523	3.4951920112947	0.000473720827716784	0.0221515978351913	1	asRNA:CR44990	antisense RNA:CR44990	FBgn0266325	NR_124136	19835879	NA
353	FBgn0266382	1755.22555007401	1.30807419780422	0.362425506628502	3.60922223706797	0.000307116422152676	0.0161781409971528	1	asRNA:CR45024	antisense RNA:CR45024	FBgn0266382	NR_125216	19835818	NA
354	FBgn0266411	6593.69034773422	0.181873795116929	0.0451997527795662	4.0237785371063	5.72717762485903e-05	0.00497125667759827	1	sima	similar	FBgn0266411	NM_001144657	43580	GO:0000977|GO:0000981|GO:0001228|GO:0005634|GO:0005829|GO:0006355|GO:0006357|GO:0008286|GO:0010508|GO:0030308|GO:0030334|GO:0032869|GO:0045088|GO:0045944|GO:0046983|GO:0048477|GO:0060438|GO:0060438|GO:0071456|GO:0071456|GO:0071456|GO:0071456|GO:0090575
355	FBgn0266437	7.01058858627	3.15554921988007	0.947981169723535	3.32870453618857	0.000872509125088024	0.0315424570723424	1	CG45067	uncharacterized protein	FBgn0266437	NM_001347774	38371	GO:0003674|GO:0008150|GO:0016021
356	FBgn0266518	510.763105884963	-0.30641689826895	0.0871377059556387	-3.51646735369583	0.000437330437139443	0.021060397842245	-1	Dpit47	DNA polymerase interacting tpr containing protein of 47kD	FBgn0266518	NM_001273800	35565	GO:0005515|GO:0005634|GO:0005634|GO:0005654|GO:0006457|GO:0030544|GO:0030544|GO:0051879|GO:0051879
357	FBgn0266526	8101.54462423637	0.366535210089687	0.0855400226000912	4.28495573122863	1.8277557879896e-05	0.00203353587929256	1	NA	NA	FBgn0266526	NA	NA	NA
358	FBgn0266540	665.622555958202	-0.360833295290854	0.0860983896844504	-4.19094127791825	2.77799558068072e-05	0.00282305598143822	-1	CG45101	uncharacterized protein	FBgn0266540	NM_001300096	19834824	GO:0003674|GO:0005575|GO:0008150
359	FBgn0266577	74.5242791403975	-1.24367861134558	0.30767074664007	-4.04223874036521	5.29432870562011e-05	0.00474504210241202	-1	asRNA:CR45108	antisense RNA:CR45108	FBgn0266577	NR_124457	19835372	NA
360	FBgn0266628	315.677301302375	0.393506854400698	0.114538032236354	3.43559992010933	0.000591243389439046	0.0252582356884098	1	asRNA:CR45135	antisense RNA:CR45135	FBgn0266628	NR_124504	19834827	NA
361	FBgn0266686	517.059359302082	-0.449181750615904	0.111361516584519	-4.03354555857717	5.49415227284705e-05	0.00482835280538708	-1	lncRNA:CR45176	long non-coding RNA:CR45176	FBgn0266686	NR_125017	19836123	NA
362	FBgn0266691	71.5375535846283	-1.81272206572681	0.313791735035691	-5.77683177512827	7.61203234630005e-09	4.67813759339754e-06	-1	lncRNA:CR45181	long non-coding RNA:CR45181	FBgn0266691	NR_125324	19835897	NA
363	FBgn0266758	2935.30516267907	0.245664438967276	0.0738018456177987	3.32870319042576	0.000872513340680788	0.0315424570723424	1	Esyt2	Extended synaptotagmin-like protein 2	FBgn0266758	NM_001260358	42929	GO:0005544|GO:0005887|GO:0006869|GO:0008021|GO:0016021|GO:0016079|GO:0046907|GO:0061817
364	FBgn0267035	628.037256099696	-0.474301124872237	0.136499702828806	-3.47474108033109	0.000511346651880177	0.0230628235270247	-1	asRNA:CR45479	antisense RNA:CR45479	FBgn0267035	NR_123776	19835032	NA
365	FBgn0267180	453.05600338019	0.301495978367871	0.094399761766111	3.19382139030043	0.00140402955739492	0.0432467910924554	1	asRNA:CR45620	antisense RNA:CR45620	FBgn0267180	NR_123834	19835789	NA
366	FBgn0267385	20635.5540806195	0.286113784558394	0.0856402038167252	3.34088163978093	0.000835128167488199	0.0309929863895474	1	PyK	Pyruvate kinase	FBgn0267385	NM_079724	42620	GO:0000287|GO:0004743|GO:0004743|GO:0005737|GO:0005829|GO:0006090|GO:0006096|GO:0006096|GO:0009744|GO:0030955|GO:0042593|GO:0043186
367	FBgn0267554	25006.298514824	-0.621959820781094	0.109364290913312	-5.68704661811496	1.29255181570389e-08	7.25290162324974e-06	-1	asRNA:CR45894	antisense RNA:CR45894	FBgn0267554	NR_133250	26067222	NA
368	FBgn0267585	18.3774360434011	-2.37364161832982	0.473475681540709	-5.01322815694756	5.35243669101599e-07	0.000143913641529692	-1	lncRNA:dntRL	downstream non-coding target of Rpd3 and Loco	FBgn0267585	NR_133102	26067251	NA
369	FBgn0267601	1142.83871850274	0.243240452194304	0.0738597148229267	3.29327635203379	0.000990270893504759	0.0339003611447544	1	lncRNA:CR45939	long non-coding RNA:CR45939	FBgn0267601	NR_133270	26067266	NA
370	FBgn0267617	927.334372153041	-0.425889805336434	0.106067504426604	-4.0152712900975	5.93774547742911e-05	0.00507186956275081	-1	asRNA:CR45955	antisense RNA:CR45955	FBgn0267617	NR_133294	26067282	NA
371	FBgn0267659	73.0836830638452	-0.971070327357642	0.284249431597251	-3.41626128116076	0.000634873001717654	0.0264311966457033	-1	lncRNA:CR45997	long non-coding RNA:CR45997	FBgn0267659	NR_133130	26067318	NA
372	FBgn0267736	571.003523369849	0.560442084785738	0.160468007618303	3.49254716316309	0.000478437098943586	0.0222913689493354	1	asRNA:CR46067	antisense RNA:CR46067	FBgn0267736	NR_133236	26067384	NA
373	FBgn0267740	149.171017768633	0.457718739743484	0.138393540990222	3.30737067979077	0.000941761833871261	0.0330282017063655	1	asRNA:CR46071	antisense RNA:CR46071	FBgn0267740	NR_133074	26067388	NA
374	FBgn0267911	12827.6438544126	0.355756610057554	0.101597473127711	3.50162852584292	0.000462423871845563	0.0218319818483608	1	NA	NA	FBgn0267911	NA	NA	NA
375	FBgn0267985	42.3396662957357	-1.86530894950425	0.39099880030587	-4.77062576162654	1.8365447809265e-06	0.000343513723806339	-1	lncRNA:CR46252	long non-coding RNA:CR46252	FBgn0267985	NR_133315	26067562	NA
376	FBgn0270925	55.0473266091299	-2.02643845053794	0.613014945104352	-3.30569175632902	0.000947422511097941	0.0330973864266829	-1	CG4836	uncharacterized protein	FBgn0270925	NM_001144612	42387	GO:0003939|GO:0006062
377	FBgn0270926	1806.41231654631	0.42538713496049	0.127735639162987	3.3302149482159	0.000867789656165173	0.0315424570723424	1	AsnS	Asparagine synthetase	FBgn0270926	NM_206410	2768965	GO:0004066|GO:0005829|GO:0006529
378	FBgn0283473	2413.71399650939	0.206336321307197	0.0636834991565705	3.24002801416273	0.00119517956747453	0.0382754032204127	1	S6KL	S6 Kinase Like	FBgn0283473	NM_001258813	45970	GO:0004674|GO:0004674|GO:0005524|GO:0005654|GO:0005737|GO:0005737|GO:0006355|GO:0006468|GO:0018105
379	FBgn0283500	3572.85392415941	-0.262725081090883	0.0790718998297365	-3.32260994938281	0.00089179518240122	0.0320599126018667	-1	Sac1	Sac1 phosphatase	FBgn0283500	NM_001202087	38137	GO:0005783|GO:0005789|GO:0008088|GO:0012505|GO:0016199|GO:0016791|GO:0030424|GO:0031122|GO:0035149|GO:0043025|GO:0043812|GO:0043812|GO:0045879|GO:0046329|GO:0046329|GO:0046488|GO:0046664|GO:0046856|GO:0046856|GO:0052866|GO:0060074|GO:0071683
380	FBgn0013746	1683.10582461344	-0.224078132108037	0.063418331553127	-3.53333376360306	0.000410354063500401	0.0200607179679401	-1	alien	alien	FBgn0013746	NM_001273347	34225	GO:0000338|GO:0000338|GO:0003714|GO:0005515|GO:0005737|GO:0007281|GO:0007562|GO:0008180|GO:0008180|GO:0008180|GO:0008231|GO:0016922|GO:0036099|GO:0042803|GO:0045892|GO:0048140|GO:0048142|GO:0050821
381	FBgn0013813	141.940600119747	-0.927443975214119	0.229945760755202	-4.03331625757374	5.49951853705177e-05	0.00482835280538708	-1	Dhc98D	Dynein heavy chain at 89D	FBgn0013813	NM_001170288	43379	GO:0005524|GO:0007018|GO:0008569|GO:0030286|GO:0030317|GO:0036126|GO:0045505|GO:0051959
382	FBgn0013997	3260.97976591872	0.177808751441613	0.0561620931949097	3.16599224363897	0.00154554914817244	0.0454370325884134	1	Nrx-IV	Neurexin IV	FBgn0013997	NM_079310	39387	GO:0003015|GO:0005886|GO:0005886|GO:0005919|GO:0007391|GO:0008039|GO:0008104|GO:0008366|GO:0019991|GO:0021682|GO:0035151|GO:0045202|GO:0045216|GO:0048786|GO:0060857|GO:0061343|GO:0072553|GO:0097105
383	FBgn0014073	1990.47284060231	0.196751281311887	0.061311722328031	3.20903203891786	0.00133182650428988	0.0419232996691835	1	Tie	Tie-like receptor tyrosine kinase	FBgn0014073	NM_079204	38559	GO:0004714|GO:0005524|GO:0005887|GO:0005887|GO:0007169|GO:0007169|GO:0007275|GO:0018108|GO:0033674|GO:0043235|GO:0060548|GO:1903688|GO:2000683
384	FBgn0014454	6672.42002150624	5.61831509974922	1.11498980056802	5.03889371623583	4.68230396037629e-07	0.000131369162853514	1	Acp1	Adult cuticle protein 1	FBgn0014454	NM_057767	34052	GO:0008012|GO:0008365
385	FBgn0014859	1036.93558017757	1.38722435705894	0.367302063104791	3.77679435103844	0.000158859791973447	0.0103027360563282	1	Hr38	Hormone receptor-like in 38	FBgn0014859	NM_001169553	35332	GO:0000977|GO:0000978|GO:0000981|GO:0004879|GO:0005634|GO:0005634|GO:0005667|GO:0006357|GO:0008270|GO:0035259|GO:0042335|GO:0045944|GO:0048082|GO:0071376
386	FBgn0015872	1251.00424858309	0.375804489988554	0.077235513328834	4.86569550445724	1.14055002027588e-06	0.000249490484096279	1	Drip	drip	FBgn0015872	NM_001273961	36236	GO:0003014|GO:0005886|GO:0006833|GO:0006833|GO:0006833|GO:0015250|GO:0015250|GO:0015250|GO:0015250|GO:0016021|GO:0016021|GO:0016323|GO:0016324|GO:0030104|GO:0046662|GO:0055085
387	FBgn0016038	1406.77533807912	-0.263243932464243	0.0698852164073462	-3.76680428275201	0.000165350523958612	0.0104296337818685	-1	Vsp37A	Vacuolar protein sorting 37A	FBgn0016038	NM_001272171	31006	GO:0000813|GO:0000813|GO:0003674|GO:0006612|GO:0006623|GO:0043162|GO:0043162
388	FBgn0016930	3707.2969411771	0.424759316296351	0.0808568569919396	5.25322566444419	1.49458227803578e-07	5.35807746675829e-05	1	Dyrk2	Dual-specificity tyrosine phosphorylation-regulated kinase 2	FBgn0016930	NM_001038817	34831	GO:0004674|GO:0004674|GO:0005524|GO:0005634|GO:0005737|GO:0005829|GO:0005856|GO:0006468|GO:0007608|GO:0009416|GO:0018105|GO:0018107|GO:0030177|GO:0042048
389	FBgn0019968	8364.2399531468	0.179933816425082	0.0570808774699215	3.1522608691483	0.00162011461570461	0.0468816126239543	1	Khc-73	Kinesin heavy chain 73	FBgn0019968	NM_001274070	36718	GO:0000235|GO:0003777|GO:0005524|GO:0005769|GO:0035371|GO:0042803|GO:0050803|GO:0051294|GO:0072383
390	FBgn0020294	1349.4910433113	0.351623210798148	0.107160780352487	3.28126773285472	0.00103341598959294	0.0348231508138028	1	ko	knockout	FBgn0020294	NM_001275206	40330	GO:0000977|GO:0001228|GO:0005634|GO:0005737|GO:0008045|GO:0045944
391	FBgn0020372	4921.88301646614	0.717775670594127	0.202853019433797	3.53840269470763	0.000402555620164481	0.0197543073530144	1	TM4SF	Transmembrane 4 superfamily	FBgn0020372	NM_001038879	37786	GO:0016021|GO:0016021
392	FBgn0020386	7082.4131669317	0.327292315860289	0.0644374175884928	5.07922769268049	3.78972292920748e-07	0.000110137863417373	1	Pdk1	Phosphoinositide-dependent kinase 1	FBgn0020386	NM_001274254	38017	GO:0004674|GO:0004674|GO:0004676|GO:0005524|GO:0005634|GO:0005737|GO:0005737|GO:0005829|GO:0005886|GO:0006468|GO:0007166|GO:0008286|GO:0018105|GO:0018107|GO:0030295|GO:0030307|GO:0031594|GO:0035556|GO:0040018|GO:0043066|GO:0045793|GO:0046622|GO:0051124|GO:0051897|GO:0051897
393	FBgn0020521	4636.91497531531	0.168527722425033	0.0518512142789702	3.25021746874277	0.00115316788752193	0.0376779360920458	1	pio	piopio	FBgn0020521	NM_001169824	37929	GO:0003674|GO:0007424|GO:0007475|GO:0008362|GO:0040005|GO:0045177
394	FBgn0021738	1600.80953563067	-0.247580878812927	0.0784063405917874	-3.1576639968689	0.00159038752323637	0.0462286967902897	-1	Crg-1	Circadianly Regulated Gene	FBgn0021738	NM_166990	43900	GO:0000978|GO:0000981|GO:0006357|GO:0009653|GO:0030154
395	FBgn0021760	2851.00344533981	0.196176057784231	0.0534608689100928	3.66952617463341	0.000243000457199622	0.0138157000027239	1	chb	chromosome bows	FBgn0021760	NM_079912	43901	GO:0000022|GO:0000070|GO:0000226|GO:0000278|GO:0000775|GO:0000776|GO:0000776|GO:0000922|GO:0005525|GO:0005634|GO:0005737|GO:0005813|GO:0005815|GO:0005815|GO:0005819|GO:0005827|GO:0005875|GO:0005876|GO:0005876|GO:0005881|GO:0007051|GO:0007052|GO:0007282|GO:0007411|GO:0008017|GO:0008017|GO:0016325|GO:0019827|GO:0030426|GO:0030723|GO:0031116|GO:0031965|GO:0035099|GO:0035371|GO:0035371|GO:0040001|GO:0040001|GO:0045169|GO:0045170|GO:0045172|GO:0045180|GO:0046602|GO:0048477|GO:0051225|GO:0051315|GO:0070732|GO:0070938|GO:0072686|GO:0090307|GO:0090307
396	FBgn0022027	556.671531151463	-0.283836676728592	0.0858937431438052	-3.30450934305408	0.000951428046203267	0.0330973864266829	-1	Vps25	Vacuolar protein sorting 25	FBgn0022027	NM_136554	35847	GO:0000814|GO:0000814|GO:0005198|GO:0005198|GO:0008104|GO:0010669|GO:0016197|GO:0032509|GO:0042803|GO:0042981|GO:0043162|GO:0043328|GO:0045199|GO:0045450|GO:0048803|GO:0050680|GO:0070086|GO:0097352
397	FBgn0022160	6878.07453958656	0.438250105391579	0.121545651851178	3.60564198485833	0.000311382182207896	0.0163361725348582	1	Gpo1	Glycerophosphate oxidase 1	FBgn0022160	NM_001103862	47611	GO:0004368|GO:0005509|GO:0005739|GO:0005739|GO:0005739|GO:0005743|GO:0006072|GO:0006127|GO:0007629|GO:0009331
398	FBgn0022702	451.367729535502	0.586226131659149	0.158579561033182	3.6967319611667	0.000218392712408063	0.0129292492951306	1	Cht2	Chitinase 2	FBgn0022702	NM_001259621	38223	GO:0004568|GO:0004568|GO:0005576|GO:0005615|GO:0005975|GO:0006032|GO:0006032|GO:0008061|GO:0008362|GO:0008363|GO:0018990|GO:0040003|GO:0042060
399	FBgn0022710	3228.36364308783	0.243554465068461	0.0661726730818808	3.68058979221062	0.000232695097219762	0.0135263435988263	1	Ac13E	Adenylyl cyclase 13E	FBgn0022710	NM_001014745	32485	GO:0004016|GO:0004016|GO:0005887|GO:0007189|GO:0009190|GO:0016021|GO:0035556
400	FBgn0022959	15766.0769373608	-0.374148422763004	0.0840901590938065	-4.4493722784568	8.61216258858714e-06	0.00124886034121692	-1	yps	ypsilon schachtel	FBgn0022959	NM_001259801	39377	GO:0000398|GO:0003676|GO:0003729|GO:0005515|GO:0005634|GO:0010468|GO:0048477|GO:0071011|GO:0071013|GO:0071598|GO:1990124
401	FBgn0023129	6621.88847389684	0.428941770401144	0.11573465110638	3.70625189863728	0.000210349094950406	0.0126268159043253	1	aay	astray	FBgn0023129	NM_079277	39085	GO:0000287|GO:0000287|GO:0005737|GO:0006563|GO:0006564|GO:0016311|GO:0036424|GO:0048149
402	FBgn0023178	1744.59711753186	-0.303488988806629	0.0903680757863502	-3.35836506604548	0.000784049898440296	0.0303260047340623	-1	Pdf	Pigment-dispersing factor	FBgn0023178	NM_079793	43193	GO:0005102|GO:0005179|GO:0005184|GO:0005184|GO:0005615|GO:0007189|GO:0007218|GO:0007218|GO:0007218|GO:0007617|GO:0007623|GO:0007623|GO:0007623|GO:0007623|GO:0008062|GO:0010841|GO:0042332|GO:0042332|GO:0042745|GO:0042745|GO:0042749|GO:0043005|GO:0043025|GO:0043153|GO:0045475|GO:0045475|GO:0045475|GO:1901562|GO:1904059|GO:1904059
403	FBgn0023540	1761.67719433907	0.376016682226717	0.10571267870017	3.55696863280898	0.000375158931552969	0.0187666712039636	1	CG3630	uncharacterized protein	FBgn0023540	NM_001272247	31189	GO:0003779|GO:0015629|GO:0030017|GO:0035025|GO:0035025|GO:0045944|GO:0051091
404	FBgn0024187	4536.39721018728	0.182199327597365	0.0523325479240222	3.4815680647135	0.000498487073753969	0.0228251996626799	1	syd	sunday driver	FBgn0024187	NM_001169902	43905	GO:0000139|GO:0005078|GO:0005078|GO:0005737|GO:0008088|GO:0008432|GO:0016020|GO:0016192|GO:0016192|GO:0019894|GO:0019894|GO:0030140|GO:0030159|GO:0043066|GO:0046328|GO:0050821
405	FBgn0024998	608.68355376706	-0.269012328007582	0.0805108780173521	-3.34131653550721	0.000833821024979879	0.0309929863895474	-1	CG2685	uncharacterized protein	FBgn0024998	NM_130667	31259	GO:0000398|GO:0003723|GO:0005681|GO:0045292|GO:0071011|GO:0071013
406	FBgn0025111	3428.04517884868	0.260692125742919	0.0790963854817417	3.29587912462948	0.000981142198671764	0.0336908485455196	1	Ant2	Adenine nucleotide translocase 2	FBgn0025111	NM_001272503	32008	GO:0005471|GO:0005471|GO:0005743|GO:0005743|GO:0006839|GO:0140021|GO:1901029|GO:1990544
407	FBgn0025355	665.622555958202	-0.360833295290854	0.0860983896844504	-4.19094127791825	2.77799558068072e-05	0.00282305598143822	-1	SuUR	Suppressor of Under-Replication	FBgn0025355	NM_080096	45739	GO:0000792|GO:0003682|GO:0005515|GO:0005634|GO:0005700|GO:0005700|GO:0005721|GO:0005725|GO:0006260|GO:0006325|GO:0008156|GO:0031507|GO:0032877|GO:0034502|GO:0042023|GO:0043596|GO:0045185|GO:0051276|GO:2000104
408	FBgn0025525	1944.45813162918	0.234727349241323	0.0597067550975892	3.93133656079061	8.44749155688741e-05	0.00668854760939809	1	bab2	bric a brac 2	FBgn0025525	NM_001274313	44254	GO:0003680|GO:0003700|GO:0005515|GO:0005634|GO:0005634|GO:0005634|GO:0005700|GO:0006355|GO:0006357|GO:0007455|GO:0007478|GO:0061040|GO:2000736
409	FBgn0025827	1414.96230064881	-0.39306656224992	0.112623548863802	-3.49009213628371	0.00048285404269546	0.0224162383993799	-1	CG6421	uncharacterized protein	FBgn0025827	NM_143791	46813	GO:0003796|GO:0003796|GO:0005615|GO:0050829
410	FBgn0026088	1490.80144672427	-0.26313497282373	0.0730657917068604	-3.60134293595867	0.000316577656986296	0.0165081811378317	-1	CG14818	uncharacterized protein	FBgn0026088	NM_001272217	31147	GO:0003674|GO:0005575
411	FBgn0026089	622.177137135874	-0.348940706222478	0.100686637203679	-3.46561088852939	0.000529028318167885	0.0236115701467819	-1	CG14817	uncharacterized protein	FBgn0026089	NM_001297867	31145	GO:0003735|GO:0005761
412	FBgn0026192	3110.76937262169	-0.293478228790559	0.0784034192219349	-3.74318150538584	0.000181704876374134	0.0111141380781259	-1	par-6	par-6	FBgn0026192	NM_133010	32752	GO:0001738|GO:0005080|GO:0005515|GO:0005634|GO:0005886|GO:0005938|GO:0005938|GO:0006469|GO:0007043|GO:0007098|GO:0007163|GO:0007298|GO:0007416|GO:0007430|GO:0010592|GO:0016324|GO:0016324|GO:0016324|GO:0016332|GO:0035003|GO:0043195|GO:0045176|GO:0045179|GO:0045179|GO:0045186|GO:0045196|GO:0045197|GO:0045200|GO:0045880|GO:0051491|GO:0055059|GO:0060341|GO:0060446|GO:0097482
413	FBgn0026239	1449.04525241937	0.375777289012451	0.0777693237502887	4.83194749409217	1.35203916734286e-06	0.000272647148339484	1	gukh	GUK-holder	FBgn0026239	NM_001032021	53563	GO:0005515|GO:0005856|GO:0008104|GO:0030036|GO:0034237|GO:0042734|GO:0043195
414	FBgn0026268	3980.00448970922	0.446272218828064	0.140714966633883	3.17146235047754	0.00151673527425499	0.0453887604348504	1	antdh	antdh	FBgn0026268	NM_132467	32058	GO:0000253|GO:0004303|GO:0005737|GO:0016491|GO:0072555|GO:0072582
415	FBgn0026439	13764.7752885896	0.29214287304798	0.0655764661561116	4.45499567409601	8.38948863422773e-06	0.00123039477628799	1	Eaat1	Excitatory amino acid transporter 1	FBgn0026439	NM_001201822	34251	GO:0005313|GO:0005313|GO:0005886|GO:0005886|GO:0007268|GO:0008340|GO:0008344|GO:0008345|GO:0014853|GO:0015175|GO:0015183|GO:0015501|GO:0015501|GO:0015501|GO:0015810|GO:0015813|GO:0015813|GO:0016021|GO:0016021|GO:0031594|GO:0043005|GO:0043195
416	FBgn0026575	3533.23910574531	0.331061192210226	0.0658337173344285	5.02874827086657	4.93691999305719e-07	0.000135565722192332	1	hang	hangover	FBgn0026575	NM_001144732	32613	GO:0000981|GO:0003676|GO:0003729|GO:0005634|GO:0005634|GO:0006357|GO:0006979|GO:0008270|GO:0009408|GO:0043565|GO:0045471|GO:0048149|GO:0106072
417	FBgn0027074	153.234240163775	-0.857427953725636	0.151447677187695	-5.66154575393712	1.50015495568894e-08	8.0670832742173e-06	-1	Ugt36F1	UDP-glycosyltransferase family 36 member F1	FBgn0027074	NM_136065	35137	GO:0005783|GO:0006805|GO:0008194|GO:0008194|GO:0043231
418	FBgn0027084	2099.1225173786	-0.381334788313094	0.0923170350937754	-4.13070878983207	3.61646465673217e-05	0.00348314125819294	-1	LysRS	Lysyl-tRNA synthetase	FBgn0027084	NM_001201642	31904	GO:0000049|GO:0004824|GO:0004824|GO:0005524|GO:0005737|GO:0005739|GO:0005739|GO:0005829|GO:0006430|GO:0006430|GO:0017101|GO:0017101
419	FBgn0027109	671.349101408188	-0.392030708324015	0.112449743083543	-3.48627482441431	0.000489797537252434	0.0225761679134997	-1	NPF	neuropeptide F	FBgn0027109	NM_001275713	42018	GO:0001664|GO:0005184|GO:0005184|GO:0005184|GO:0005576|GO:0007186|GO:0007218|GO:0007218|GO:0007218|GO:0007623|GO:0008049|GO:0008345|GO:0030536|GO:0030536|GO:0032095|GO:0035176|GO:0035177|GO:0038002|GO:0042048|GO:0045475|GO:0048512|GO:0071859|GO:1990834
420	FBgn0027552	5239.57018231625	0.34376359227771	0.0945737078764868	3.63487485048873	0.000278115610491284	0.015209152834748	1	CG10863	uncharacterized protein	FBgn0027552	NM_139583	38463	GO:0004032|GO:0005829|GO:0047718
421	FBgn0027600	60.3124894794201	2.42347890807217	0.551882574365705	4.39129449024106	1.1267780510506e-05	0.0014864968665085	1	obst-B	obstructor-B	FBgn0027600	NM_135495	34336	GO:0005576|GO:0008061|GO:0062129
422	FBgn0027608	10206.721980303	0.244967006255354	0.0756857348462178	3.23663378248346	0.00120948518655386	0.0384473296001579	1	CG2082	uncharacterized protein	FBgn0027608	NM_001170042	40713	GO:0005874|GO:0008150|GO:0015631|GO:0045296
423	FBgn0027932	7391.18740526519	0.286086293830019	0.0872357642624	3.27946108168994	0.0010400555441597	0.0349556168044923	1	Akap200	A kinase anchor protein 200	FBgn0027932	NM_001298822	34170	GO:0005112|GO:0005515|GO:0005737|GO:0005829|GO:0005829|GO:0005856|GO:0005886|GO:0005886|GO:0005886|GO:0007281|GO:0007623|GO:0032956|GO:0034237|GO:0045747|GO:0045747|GO:0048149|GO:0051015|GO:0071361|GO:1905477|GO:2000249
424	FBgn0028527	3717.57524269271	-0.2777299670367	0.0799465454086831	-3.47394581738282	0.000512864586413768	0.0230628235270247	-1	CG18507	uncharacterized protein	FBgn0028527	NM_001273518	34775	NA
425	FBgn0028540	844.526353481163	0.415350457867758	0.126002969528061	3.29635451786126	0.000979483293236514	0.0336908485455196	1	CG9008	uncharacterized protein	FBgn0028540	NM_001298979	34779	GO:0005737|GO:0005975|GO:0030246|GO:0047938|GO:0047938|GO:0051607
426	FBgn0029095	1974.91298332669	0.337370393366698	0.0989451022603368	3.40967249171197	0.000650409334631637	0.0266194764420779	1	aru	arouser	FBgn0029095	NM_078725	33268	GO:0003779|GO:0005886|GO:0007266|GO:0007613|GO:0035023|GO:0042048|GO:0045202|GO:0045471|GO:0050803
427	FBgn0029594	825.624442936012	-0.231126391554279	0.0688466472708044	-3.35711905686789	0.000787591908931602	0.0303260047340623	-1	Coa8	Cytochrome c oxidase assembly factor 8	FBgn0029594	NM_001272218	31148	GO:0005739|GO:0031966|GO:0097193
428	FBgn0029664	829.005697279016	-0.272854644113596	0.0840505434522058	-3.24631623909429	0.0011690889513894	0.0380056977497017	-1	CG10802	uncharacterized protein	FBgn0029664	NM_001272283	31318	GO:0002196|GO:0003676|GO:0004813|GO:0005524|GO:0006419|GO:0006450
429	FBgn0029837	2416.57943598922	0.434240358003419	0.136848065324463	3.17315671926999	0.00150791104382479	0.0452583719339597	1	Tsp5D	Tetraspanin 5D	FBgn0029837	NM_001144691	31540	GO:0003674|GO:0005887|GO:0016021
430	FBgn0029839	1575.00499348207	-0.612916048657596	0.0712917244612765	-8.59729587535105	8.16163720183347e-18	2.63335224317157e-14	-1	CG4660	uncharacterized protein	FBgn0029839	NM_132065	31542	NA
431	FBgn0029856	6511.39039745851	0.448822838111817	0.115241189249512	3.89463906989068	9.83450560248819e-05	0.00725107545361665	1	CG11700	uncharacterized protein	FBgn0029856	NM_132078	31564	GO:0003735|GO:0005634|GO:0005737|GO:0008340|GO:0016567|GO:0016567|GO:0019941|GO:0022627|GO:0031386|GO:0031386|GO:0031625|GO:2000242
432	FBgn0029858	297.878838513487	-0.445000563661793	0.114157831419583	-3.89811682762448	9.69436468691805e-05	0.00723210813002106	-1	mldr	mulder	FBgn0029858	NM_001258620	31568	GO:0001682|GO:0004526|GO:0004526|GO:0005739|GO:0030678|GO:0030678|GO:0090646|GO:0097745
